"wdpa_id","assessment_version_id","screenname","status","stage","name_en","values_","criterion","current_threat","threat_category","threat_sub_category","assessment_cycle"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened flora","10","Agro-chemical loads","Pollution","Water Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened flora","10","Decreased productivity from infection by mangrove-specific diseases – i.e. “top-dying”","Other","Other","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened flora","10","Minimal tourist activity (poorly managed in some areas)","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened flora","10","Siltation of inland rivers reducing freshwater flow into the mangroves","Geological Events","Erosion and Siltation/ Deposition","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened flora","10","Increased traffic is resulting in increases in airborne pollutants","Pollution","Air Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened flora","10","Wood harvesting","Biological Resource Use","Logging/ Wood Harvesting","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","Rare and threatened flora","10","Routing commercial vessels into sensitive portions of the forest; oil spills","Transportation and Service Corridors","Shipping Lanes","2017"
"12896","6717","steffenoppel","Completed","Assessment","Henderson Island","Exceptionally rich endemic avifauna","10","Impacts of invasive species on avifauna, flora and invertebrate fauna","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"12896","6717","steffenoppel","Completed","Assessment","Henderson Island","Exceptionally rich endemic avifauna","10","Unregulated visitation by tourists","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"12896","6717","steffenoppel","Completed","Assessment","Henderson Island","Exceptionally rich endemic flora","10","Impacts of invasive species on avifauna, flora and invertebrate fauna","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"12896","6717","steffenoppel","Completed","Assessment","Henderson Island","Exceptionally rich endemic flora","10","Unregulated visitation by tourists","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"12896","6717","steffenoppel","Completed","Assessment","Henderson Island","Exceptionally rich endemic flora","10","Miro harvesting by Pitcairn islanders","Biological Resource Use","Logging/ Wood Harvesting","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une riche biodiversité avec des espèces menacées","10","Utilisation illégale des terres","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une riche biodiversité avec des espèces menacées","10","Braconnage commercial et braconnage pour la viande de brousse","Biological Resource Use","Hunting (commercial/subsistence)","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une riche biodiversité avec des espèces menacées","10","Braconnage commercial et braconnage pour la viande de brousse","Biological Resource Use","Poaching","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une riche biodiversité avec des espèces menacées","10","Brûlis pratiqués en périphérie du site","Natural System Modifications","Fire/ Fire Suppression","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une riche biodiversité avec des espèces menacées","10","Envasements et ensablements","Geological Events","Erosion and Siltation/ Deposition","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une riche biodiversité avec des espèces menacées","10","Prélèvement de produits forestiers non-ligneux (PFNL)","Biological Resource Use","Other Biological Resource Use","2017"
"124385","6925","thierry","Completed","Assessment","W National Park of Niger","Une riche biodiversité avec des espèces menacées","10","Extension des terres agricoles à la périphérie du site","Agriculture and Aquaculture","Crops","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","On-going ecological processes that lead to the creation and sustenance of mangrove ecosystems","9","Tsunamis and tidal surges","Geological Events","Earthquakes/ Tsunamis","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","On-going ecological processes that lead to the creation and sustenance of mangrove ecosystems","9","Shrimp aquaculture","Agriculture and Aquaculture","Marine/ Freshwater Aquaculture","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","On-going ecological processes that lead to the creation and sustenance of mangrove ecosystems","9","Minimal tourist activity (poorly managed in some areas)","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","On-going ecological processes that lead to the creation and sustenance of mangrove ecosystems","9","Siltation of inland rivers reducing freshwater flow into the mangroves","Geological Events","Erosion and Siltation/ Deposition","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","On-going ecological processes that lead to the creation and sustenance of mangrove ecosystems","9","Dam creation resulting in increased salinity and modification to tidal influences on deltaic and bank formation","Natural System Modifications","Dams/ Water Management or Use","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","On-going ecological processes that lead to the creation and sustenance of mangrove ecosystems","9","Human wastewater and sewage","Pollution","Solid Waste","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","On-going ecological processes that lead to the creation and sustenance of mangrove ecosystems","9","Wood harvesting","Biological Resource Use","Logging/ Wood Harvesting","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","On-going ecological processes that lead to the creation and sustenance of mangrove ecosystems","9","Water pollution caused by development of industry, agriculture and aquaculture","Pollution","Water Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","On-going ecological processes that lead to the creation and sustenance of mangrove ecosystems","9","Agro-chemical loads","Pollution","Water Pollution","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","On-going ecological processes that lead to the creation and sustenance of mangrove ecosystems","9","Decreased productivity from infection by mangrove-specific diseases – i.e. “top-dying”","Other","Other","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","On-going ecological processes that lead to the creation and sustenance of mangrove ecosystems","9","Increased industrial effluent into Bangladeshi and Indian rivers increases inorganic chemical loads in Sundarbans waters (oil spillages, heavy metals, paper mill chemicals)","Pollution","Industrial/ Military Effluents","2017"
"145580","6906","naomi","Completed","Assessment","The Sundarbans","On-going ecological processes that lead to the creation and sustenance of mangrove ecosystems","9","Routing commercial vessels into sensitive portions of the forest; oil spills","Transportation and Service Corridors","Shipping Lanes","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Endemic species of fish","10","Overfishing and diminishing fish stocks","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Endemic species of fish","10","Social unrest arising from tribal conflicts over diminishing resources","Social/ Cultural Changes","Identity/ Social Cohesion/ Changes in local population and community","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Endemic species of fish","10","Drought and climate change","Climate Change and Severe Weather","Droughts","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Endemic species of fish","10","Drought and climate change","Climate Change and Severe Weather","Desertification","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Endemic species of fish","10","Damming of inflowing rivers and upstream use of waters","Natural System Modifications","Dams/ Water Management or Use","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Rare and endangered fauna","10","Over-grazing","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Rare and endangered fauna","10","Destruction of crocodile nests","Human Intrusions and Disturbance","Other Activities","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Rare and endangered fauna","10","Social unrest arising from tribal conflicts over diminishing resources","Social/ Cultural Changes","Identity/ Social Cohesion/ Changes in local population and community","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Rare and endangered fauna","10","Drought and climate change","Climate Change and Severe Weather","Droughts","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Rare and endangered fauna","10","Drought and climate change","Climate Change and Severe Weather","Desertification","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity and abundance of birds","10","Social unrest arising from tribal conflicts over diminishing resources","Social/ Cultural Changes","Identity/ Social Cohesion/ Changes in local population and community","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity and abundance of birds","10","Changing seasonality and nutrient status of inflowing waters","Natural System Modifications","Other Ecosystem Modifications","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity and abundance of birds","10","Over-grazing","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity and abundance of birds","10","Tree cutting for fuelwood","Biological Resource Use","Logging/ Wood Harvesting","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity and abundance of birds","10","Drought and climate change","Climate Change and Severe Weather","Droughts","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity and abundance of birds","10","Drought and climate change","Climate Change and Severe Weather","Desertification","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity and abundance of birds","10","Damming of inflowing rivers and upstream use of waters","Natural System Modifications","Dams/ Water Management or Use","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity of aquatic and lakeshore habitats in a semi-desert environment","10","Changing seasonality and nutrient status of inflowing waters","Natural System Modifications","Other Ecosystem Modifications","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity of aquatic and lakeshore habitats in a semi-desert environment","10","Over-grazing","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity of aquatic and lakeshore habitats in a semi-desert environment","10","Destruction of crocodile nests","Human Intrusions and Disturbance","Other Activities","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity of aquatic and lakeshore habitats in a semi-desert environment","10","Social unrest arising from tribal conflicts over diminishing resources","Social/ Cultural Changes","Identity/ Social Cohesion/ Changes in local population and community","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity of aquatic and lakeshore habitats in a semi-desert environment","10","Tree cutting for fuelwood","Biological Resource Use","Logging/ Wood Harvesting","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity of aquatic and lakeshore habitats in a semi-desert environment","10","Drought and climate change","Climate Change and Severe Weather","Droughts","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity of aquatic and lakeshore habitats in a semi-desert environment","10","Drought and climate change","Climate Change and Severe Weather","Desertification","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Diversity of aquatic and lakeshore habitats in a semi-desert environment","10","Damming of inflowing rivers and upstream use of waters","Natural System Modifications","Dams/ Water Management or Use","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Complex of geological features","7","Over-grazing","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Complex of geological features","7","Poaching","Biological Resource Use","Poaching","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Complex of geological features","7","Social unrest arising from tribal conflicts over diminishing resources","Social/ Cultural Changes","Identity/ Social Cohesion/ Changes in local population and community","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Complex of geological features","7","Changing seasonality and nutrient status of inflowing waters","Natural System Modifications","Other Ecosystem Modifications","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Complex of geological features","7","Tree cutting for fuelwood","Biological Resource Use","Logging/ Wood Harvesting","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Complex of geological features","7","Drought and climate change","Climate Change and Severe Weather","Droughts","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Complex of geological features","7","Drought and climate change","Climate Change and Severe Weather","Desertification","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Complex of geological features","7","Damming of inflowing rivers and upstream use of waters","Natural System Modifications","Dams/ Water Management or Use","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Fossil deposits","8","Over-grazing","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Fossil deposits","8","Destruction and disappearance of fossils","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Fossil deposits","8","Damming of inflowing rivers and upstream use of waters","Natural System Modifications","Dams/ Water Management or Use","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Fossil deposits","8","Drought and climate change","Climate Change and Severe Weather","Droughts","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Fossil deposits","8","Drought and climate change","Climate Change and Severe Weather","Desertification","2017"
"145586","6919","elejansaaf","Completed","Assessment","Lake Turkana National Parks","Fossil deposits","8","Tree cutting for fuelwood","Biological Resource Use","Logging/ Wood Harvesting","2017"
"902347","6909","guypalmer","Completed","Assessment","Cape Floral Region Protected Areas","Outstanding diversity, density and endemism of flora","10","Invasive species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"902347","6909","guypalmer","Completed","Assessment","Cape Floral Region Protected Areas","Outstanding diversity, density and endemism of flora","10","Increased size, intensity and frequency of fire.","Natural System Modifications","Fire/ Fire Suppression","2017"
"902347","6909","guypalmer","Completed","Assessment","Cape Floral Region Protected Areas","Outstanding diversity, density and endemism of flora","10","Reduction in funding","Other","Other","2017"
"902347","6909","guypalmer","Completed","Assessment","Cape Floral Region Protected Areas","Outstanding diversity, density and endemism of flora","10","Climate change","Climate Change and Severe Weather","Temperature extremes","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Diversité d’espèces marines","10","Incendies et sédimentation terrigène induite","Human Intrusions and Disturbance","Other Activities","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Diversité d’espèces marines","10","Episodes de blanchissement du corail et dégradation de la couverture corallienne (cyclones)","Climate Change and Severe Weather","Temperature extremes","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Diversité d’espèces marines","10","Pollution associées aux activités d’exploitation du nickel, 
Dégradation de la couverture corallienne en raison de la sédimentation terrigène et de la turbidité de l’eau
Localisé à la zone côtière (zone tampon)","Pollution","Water Pollution","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Diversité d’espèces marines","10","Risques de pollution liée aux effluents de l’exploitation minière (permis de prospection de chrome dans les sables minéraux, exploitation du nickel)","Pollution","Industrial/ Military Effluents","2017"
"903134","6933","catherinegabrie","Completed","Assessment","Lagoons of New Caledonia: Reef Diversity and Associated Ecosystems","Diversité d’espèces marines","10","Pression de la pêche lagonaire et côtière (commerciale, de loisir, de subsistance) sur la ressource halieutique","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"900630","6944","thierry","In Progress","Assessment","Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks","Key habitats and species that characterize the Cerrado Ecoregion","10","Limited tourism and recreation infrastructure within site, and increasing tourism activities in buffer zones","Residential and Commercial Development","Tourism/ Recreation Areas","2017"
"900630","6944","thierry","In Progress","Assessment","Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks","Key habitats and species that characterize the Cerrado Ecoregion","10","Cattle grazing and crop cultivation","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"900630","6944","thierry","In Progress","Assessment","Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks","Key habitats and species that characterize the Cerrado Ecoregion","10","Cattle grazing and crop cultivation","Agriculture and Aquaculture","Crops","2017"
"900630","6944","thierry","In Progress","Assessment","Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks","Key habitats and species that characterize the Cerrado Ecoregion","10","Fires from grassland","Natural System Modifications","Fire/ Fire Suppression","2017"
"900630","6944","thierry","In Progress","Assessment","Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks","Key role in maintaining the biodiversity of the Cerrado Ecoregion","9","Limited tourism and recreation infrastructure within site, and increasing tourism activities in buffer zones","Residential and Commercial Development","Tourism/ Recreation Areas","2017"
"900630","6944","thierry","In Progress","Assessment","Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks","Key role in maintaining the biodiversity of the Cerrado Ecoregion","9","Fires from grassland","Natural System Modifications","Fire/ Fire Suppression","2017"
"900630","6944","thierry","In Progress","Assessment","Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks","Key role in maintaining the biodiversity of the Cerrado Ecoregion","9","Cattle grazing and crop cultivation","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"900630","6944","thierry","In Progress","Assessment","Cerrado Protected Areas: Chapada dos Veadeiros and Emas National Parks","Key role in maintaining the biodiversity of the Cerrado Ecoregion","9","Cattle grazing and crop cultivation","Agriculture and Aquaculture","Crops","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened reptiles","10","Temporary fishing camps","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened reptiles","10","Water pollution caused by development of industry, agriculture and aquaculture","Pollution","Water Pollution","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened reptiles","10","Agro-chemical loads","Pollution","Agricultural/ Forestry Effluents","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened reptiles","10","Tsunamis and tidal surges","Geological Events","Earthquakes/ Tsunamis","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened reptiles","10","Wood harvesting","Biological Resource Use","Logging/ Wood Harvesting","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened reptiles","10","Oil spills","Transportation and Service Corridors","Shipping Lanes","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened reptiles","10","Shrimp/prawn aquaculture","Agriculture and Aquaculture","Marine/ Freshwater Aquaculture","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened reptiles","10","Human wastewater and sewage","Pollution","Household Sewage/ Urban Waste Water","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened reptiles","10","Dam creation resulting in increased salinity and modification to tidal influences on deltaic and bank formation","Natural System Modifications","Dams/ Water Management or Use","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened reptiles","10","Agricultural expansion at inland fringes","Agriculture and Aquaculture","Crops","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened reptiles","10","Siltation of inland rivers reducing freshwater flow into the mangroves","Geological Events","Erosion and Siltation/ Deposition","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened reptiles","10","Shrimp fry harvesting","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Increased industrial effluent into Indian and Bangladeshi rivers, increases inorganic chemical loads in Sundarbans waters (oil spillages, heavy metals, paper mill chemicals)","Pollution","Industrial/ Military Effluents","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Human wastewater and sewage","Pollution","Household Sewage/ Urban Waste Water","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Agro-chemical loads","Pollution","Agricultural/ Forestry Effluents","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Agricultural expansion at inland fringes","Agriculture and Aquaculture","Crops","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Hunting of mammal populations for food (tiger prey species). Hunting of Royal Bengal Tiger","Biological Resource Use","Poaching","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Dam creation resulting in increased salinity and modification to tidal influences on deltaic and bank formation","Natural System Modifications","Dams/ Water Management or Use","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Garbage and fishing equipment waste","Pollution","Solid Waste","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Siltation of inland rivers reducing freshwater flow into the mangroves","Geological Events","Erosion and Siltation/ Deposition","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Oil spills","Transportation and Service Corridors","Shipping Lanes","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Tsunamis and tidal surges","Geological Events","Earthquakes/ Tsunamis","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Shrimp/prawn aquaculture","Agriculture and Aquaculture","Marine/ Freshwater Aquaculture","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Temporary fishing camps","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Honey and wax collection","Biological Resource Use","Other Biological Resource Use","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Hunting of tigers for the high value of products on the illegal (international) market","Biological Resource Use","Hunting (commercial/subsistence)","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Water pollution caused by development of industry, agriculture and aquaculture","Pollution","Water Pollution","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Wood harvesting","Biological Resource Use","Logging/ Wood Harvesting","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","Rare and threatened terrestrial and aquatic mammals","10","Shrimp fry harvesting","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","The largest area of mangrove forest in the world","9","Decreased productivity from infection by mangrove-specific diseases – i.e. “top-dying”","Other","Other","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","The largest area of mangrove forest in the world","9","Water pollution caused by development of industry, agriculture and aquaculture","Pollution","Water Pollution","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","The largest area of mangrove forest in the world","9","Dam creation resulting in increased salinity and modification to tidal influences on deltaic and bank formation","Natural System Modifications","Dams/ Water Management or Use","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","The largest area of mangrove forest in the world","9","Human wastewater and sewage","Pollution","Household Sewage/ Urban Waste Water","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","The largest area of mangrove forest in the world","9","Shrimp/prawn aquaculture","Agriculture and Aquaculture","Marine/ Freshwater Aquaculture","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","The largest area of mangrove forest in the world","9","Tsunamis and tidal surges","Geological Events","Earthquakes/ Tsunamis","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","The largest area of mangrove forest in the world","9","Siltation of inland rivers reducing freshwater flow into the mangroves","Geological Events","Erosion and Siltation/ Deposition","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","The largest area of mangrove forest in the world","9","Temporary fishing camps","Biological Resource Use","Fishing / Harvesting Aquatic Resources","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","The largest area of mangrove forest in the world","9","Wood harvesting","Biological Resource Use","Logging/ Wood Harvesting","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","The largest area of mangrove forest in the world","9","Increased industrial effluent into Indian and Bangladeshi rivers, increases inorganic chemical loads in Sundarbans waters (oil spillages, heavy metals, paper mill chemicals)","Pollution","Industrial/ Military Effluents","2017"
"14177","6904","naomi","Completed","Assessment","Sundarbans National Park","The largest area of mangrove forest in the world","9","Agro-chemical loads","Pollution","Agricultural/ Forestry Effluents","2017"
"2010","7024","nickmkiramweni","Completed","Assessment","Ngorongoro Conservation Area","Large, ecologically dynamic self-sustaining ecosystem","9","Road kills and environmental degradation","Transportation and Service Corridors","Roads/ Railroads","2017"
"2010","7024","nickmkiramweni","Completed","Assessment","Ngorongoro Conservation Area","Large, ecologically dynamic self-sustaining ecosystem","9","Fire","Natural System Modifications","Fire/ Fire Suppression","2017"
"2010","7024","nickmkiramweni","Completed","Assessment","Ngorongoro Conservation Area","Large, ecologically dynamic self-sustaining ecosystem","9","Cultivation by resident population","Natural System Modifications","Other Ecosystem Modifications","2017"
"2010","7024","nickmkiramweni","Completed","Assessment","Ngorongoro Conservation Area","Large, ecologically dynamic self-sustaining ecosystem","9","Human-wildlife conflict","Natural System Modifications","Other Ecosystem Modifications","2017"
"2010","7024","nickmkiramweni","Completed","Assessment","Ngorongoro Conservation Area","Large, ecologically dynamic self-sustaining ecosystem","9","Illegal logging","Biological Resource Use","Logging/ Wood Harvesting","2017"
"2010","7024","nickmkiramweni","Completed","Assessment","Ngorongoro Conservation Area","Large, ecologically dynamic self-sustaining ecosystem","9","Invasive alien species","Invasive and Other Problematic Species and Genes","Invasive Non-Native/ Alien Species","2017"
"2010","7024","nickmkiramweni","Completed","Assessment","Ngorongoro Conservation Area","Large, ecologically dynamic self-sustaining ecosystem","9","Increasing human population","Social/ Cultural Changes","Identity/ Social Cohesion/ Changes in local population and community","2017"
"2010","7024","nickmkiramweni","Completed","Assessment","Ngorongoro Conservation Area","Large, ecologically dynamic self-sustaining ecosystem","9","High domestic stock numbers and over-grazing","Invasive and Other Problematic Species and Genes","Hyper-Abundant Species","2017"
"2010","7024","nickmkiramweni","Completed","Assessment","Ngorongoro Conservation Area","Large, ecologically dynamic self-sustaining ecosystem","9","Tourist numbers, distribution and carrying capacity","Human Intrusions and Disturbance","Tourism/ visitors/ recreation","2017"
"2010","7024","nickmkiramweni","Completed","Assessment","Ngorongoro Conservation Area","Large, ecologically dynamic self-sustaining ecosystem","9","Development of infrastructure for resident population","Residential and Commercial Development","Housing/ Urban Areas","2017"
"2010","7024","nickmkiramweni","Completed","Assessment","Ngorongoro Conservation Area","Large, ecologically dynamic self-sustaining ecosystem","9","Development of infrastructure for resident population","Residential and Commercial Development","Commercial/ Industrial Areas","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","Exceptional landscape","7","Fire","Natural System Modifications","Fire/ Fire Suppression","2017"
"555622041","6951","wendy","Completed","Assessment","Archipiélago de Revillagigedo","Exceptional landscape","7","Volcanic eruption","Geological Events","Volcanoes","2017"
"903062","7203","julie","Completed","Assessment","Rainforests of the Atsinanana","Rich endemic flora","10","Livestock grazing","Agriculture and Aquaculture","Livestock Farming / Grazing","2017"
"903062","7203","julie","Completed","Assessment","Rainforests of the Atsinanana","Rich endemic flora","10","Illegal logging","Biological Resource Use","Logging/ Wood Harvesting","2017"
"903062","7203","julie","Completed","Assessment","Rainforests of the Atsinanana","Rich endemic flora","10","Artisanal mining","Energy Production and Mining","Mining/ Quarrying","2017"
